"","stool.day6.R1_count","stool.day3.R3_count","stool.day6.R8_count","stool.day28.R8_count","stool.day3.R7_count","stool.day3.R2_count","stool.day28.R4_count","stool.day28.R2_count","stool.day6.R4_count","stool.day0.R6_count","stool.day0.R8_count","stool.day6.R5_count","stool.day0.R2_count","stool.day14.R5_count","stool.day6.R7_count","stool.day14.R3_count","stool.day28.R3_count","stool.day0.R4_count","stool.day3.R8_count","stool.day14.R6_count","stool.day28.R6_count","stool.day6.R2_count","stool.day14.R2_count","stool.day14.R1_count","stool.day3.R1_count","stool.day14.R8_count","stool.day0.R5_count","stool.day3.R5_count","stool.day14.R4_count","stool.day28.R1_count","stool.day0.R3_count","stool.day6.R6_count","stool.day3.R6_count","stool.day0.R1_count","stool.day0.R7_count","stool.day28.R7_count","stool.day14.R7_count","stool.day3.R4_count","stool.day6.R3_count","stool.day28.R5_count"
"Lactobacillus_phage_phig1e",3.46721105710776e-05,1.54241585918031e-05,0,2.26953332349136e-05,0,5.97134463499314e-06,3.00280694942896e-05,0.000251332115722812,0,6.19810221478088e-06,1.14008096643648e-05,0,3.03908767113175e-05,2.22058647184187e-05,0,0.000100416271586071,0.000516948432788007,0,0,1.98459514359261e-05,2.62265956394451e-05,6.7815410150354e-06,0.000141720163666304,0.000175275829546851,2.64914470833916e-05,0,2.05826584264867e-05,0,4.62464477073792e-06,0.000278531811369481,8.6984310367376e-06,5.58438895059977e-06,0,0.000193139312275738,0,4.65145925648018e-05,6.6879504543621e-05,6.55132223090919e-06,4.18498456103519e-05,5.50349659331718e-05
"uncultured_Geobacter_sp.",0.000532148893173876,0.000458964203161479,0.000647929140104133,0.000919210112105977,0.000470354809451464,0.00062363851108357,0.00122295265979595,0.00100927651235985,0.000492131184890904,0.000446970146371548,0.000433811289094442,0.000591843707520672,0.000582907461096614,0.000913387987599981,0.00069064628178019,0.00063429418930662,7.82890050752193e-06,0.000520489773667739,0.000488215910247538,0.00107084642757919,0.000810513109759629,0.000661724817791829,0.000416114296074879,0.000664491073673442,0.000552701529082187,0.000852476541205612,0.00053841963780257,0.000622597305723309,0.000492017037024344,0.000683514466775321,0.000492091336962533,0.000469330922798411,0.000438519706578277,0.000528750608677802,0.000434643616660408,0.000553411470613845,0.000309606200022578,0.000478793906527647,0.000501747143193392,0.000808876309115667
"Clostridium_acetobutylicum",0.00271176869207483,0.00291013427200829,0.00287532559385789,0.00263538618790674,0.00268656169596073,0.0026432066036626,0.00290707304689961,0.00277444323743333,0.00266287942052052,0.00265369664007227,0.00257888132047189,0.00276932393916122,0.00273420440606689,0.00248238316830432,0.00289117084484279,0.00278714560714979,0.00256370067079422,0.00260684551441263,0.0027034664541411,0.00253281059551676,0.0025095965921279,0.00277709898000668,0.00283360830642057,0.00273497934171481,0.00274509348493338,0.00278484835602016,0.00265691529863634,0.00277972941316405,0.00265520698579442,0.00295079212160778,0.00289277594416507,0.00261449642978763,0.00262508463832097,0.00262964169710607,0.00274152663163715,0.00260739307656942,0.00313518361165526,0.00270459649167232,0.00266636519813734,0.00266081492963934
"Sanguibacter_keddieii",0.000721686311168245,0.000904498940813361,0.000979757071531408,0.00075271474988288,0.000743253589234417,0.000828016082907236,0.000936062218260588,0.000614063729737079,0.000759753936392527,0.000694860409882764,0.00064513515567985,0.000829663446581634,0.00077312005299298,0.000471113942852173,0.000998238193255932,0.000900139507794727,0.000483171031843674,0.000694453081287601,0.000752565609871922,0.000537213876238709,0.00068798990646123,0.000969329776602625,0.000822186451170071,0.00063388131207303,0.000975724821640405,0.000492702018807568,0.000687873894808441,0.000904936912207793,0.000770135764841482,0.000441254441442054,0.000678162156823064,0.000778700877550632,0.000706685923370424,0.000841603377980347,0.000621498353322536,0.000558063707769399,0.000465039247635771,0.000752378837292198,0.000791777738617038,0.000866804146051943
"Legionella_longbeachae",0.000533776802542749,0.000575224613845526,0.000338065457849811,0.000629780812341584,0.000504170691382214,0.00061731708336637,0.000966486523386904,0.00057351549629098,0.000601984616625007,0.000669537800299469,0.000780208273213198,0.000535686607528207,0.00070276739902789,0.00128124268544855,0.000336812315023507,0.000663838015222504,5.25196578139059e-05,0.00118356841030339,0.00045939341187939,0.00113900054683704,0.000643193963804971,0.000607906531797917,0.00064381631358883,0.000669017458169251,0.000601617845437266,0.000348565350712107,0.00116258363180591,0.000306707744602698,0.000755511247776119,0.00076551006419465,0.00106126377699519,0.000407458412520722,0.000427373115682627,0.00054406693256751,0.0011235014407209,0.000514318774480606,0.000533826230526896,0.000750325146626168,0.000582760583237992,0.000391786901962368
"Streptococcus_didelphis",1.18886725554508e-05,0,0,5.7900137419048e-06,3.96566679840471e-05,1.76516415067841e-05,6.17447008508161e-06,0,5.56814481502015e-06,1.23024123922914e-05,1.69794919857413e-05,0,0,0,0,0,0,2.87096279108067e-05,4.11448014098546e-05,0,5.38537229595693e-06,6.7815410150354e-06,0,1.01288844908458e-05,0,1.10712247609854e-05,2.72190743152819e-05,7.46724603686845e-06,0,0,8.6984310367376e-06,2.18719133066001e-05,3.18107293677308e-05,5.88094679615981e-06,0,8.10023292938514e-06,0,1.93433718311336e-05,1.62242575250573e-05,0
"uncultured_SUP05_cluster_bacterium",0.000663450756708323,0.000472362531678819,0.00044024624397212,0.000545172542457351,0.000686255250818748,0.000619857723071254,0.000390672050481585,0.000647711764315909,0.000613933292449072,0.000951767843900034,0.00102627950079622,0.000593536977892626,0.000636737052378349,0.000687279375883644,0.000514009993967953,0.000346956916511785,8.70840379884702e-05,0.000793049675884544,0.000789476350050787,0.00079548651831844,0.000603570401290553,0.000529349204035862,0.000510134458571969,0.000393616613043942,0.000387525730270407,0.000381997148883502,0.000913388595083304,0.000474726482616062,0.000444022331164906,0.000518267230590414,0.000820191726006969,0.000542705966970117,0.000668513888175004,0.000578578847864982,0.000930262731596506,0.000597867747831608,0.000337612322682414,0.000770406503754114,0.000665165593817659,0.000495630750740106
"Cronobacter_turicensis",0.000541820068150585,0.000575224613845526,0.000682702744201548,0.000733893822758387,0.000546534970632258,0.000544827016995902,0.000542385962116731,0.000673972978118585,0.000611572426857118,0.000455137031130383,0.00051336716060727,0.00050350345666042,0.00048014960441881,0.000979830302566279,0.000697965635463931,0.000424564211852241,0.00102452338987154,0.000649155610969995,0.000502788870016465,0.00111958153919434,0.000672277516201913,0.000590443443767445,0.000462435418876827,0.000466992396495225,0.000440153333935748,0.000675989385987859,0.000536535053457969,0.000729060306946645,0.000458359116916255,0.000839799075715852,0.000581386090203445,0.000653480041209968,0.000508857023048237,0.00041359509990561,0.000581583011174882,0.000694376407689081,0.00106347607471201,0.000509843177600346,0.000652929653780005,0.000678639969813195
"Ralstonia_pickettii",0.00138291245035241,0.0013893047921532,0.0013565361563137,0.00158444538090609,0.00143954593786631,0.00145030026511266,0.00144756727447217,0.00147726658854473,0.00142869408945551,0.00150896654673991,0.00148307457196572,0.00142629424873058,0.0014655708814952,0.00154662837767233,0.00129402372645789,0.00130128851985617,0.0015718133573487,0.00140207383980935,0.0014428095903779,0.00169534940505843,0.00147660485791912,0.00137066581260361,0.00141595725700753,0.00137991384280428,0.00130562250455869,0.00160023222834647,0.00142534119969382,0.0013067417758226,0.0013523743349738,0.00158058661293504,0.0014816978455899,0.0013265168796903,0.0013789958563626,0.00140029648718595,0.00144140825217768,0.00155026331891205,0.00188475404457411,0.00156549439055819,0.00136766267566668,0.00135974995929387
"Flavobacterium_hydatis",0.000372394974752376,0.000128186589360714,0.00013747019238646,0.000102884405421682,0.000262519419432598,0.000230810098004539,1.22621550455589e-05,2.88627050977692e-05,0.000275018283669905,0.000251870141107813,0.000189123480770179,0.00014390618208143,0.000196525236665495,4.33466390048936e-05,0.000110619558118291,7.63411241349645e-05,0,9.94668218731088e-05,0.000263507491705033,8.02153281693237e-05,0.000128609480602629,0.000133135006809768,3.37582818658913e-05,3.91918001783643e-05,0.00010243924665362,3.75576602330185e-05,0.000165474075910213,0.000276650408606775,0.000135712016159241,2.34836258771472e-05,0.000153788146788315,0.000274747626634556,0.000404096244498915,0.000364778000484417,0.00019307387993963,6.0992154481467e-05,1.75816890058304e-05,0.000143083879254603,0.000282252973658828,7.05429061355591e-05
"Ureaplasma_parvum",0.000177932874258732,0.000287616624996259,0.000204050087730598,0.000129399001046249,0.000181937400424566,0.000247301410774627,8.95656923732795e-05,6.25497195073535e-05,0.000260833320489596,0.000166498572411073,0.000170834836375411,0.000176765887865671,0.000159825919277297,0.000157836717403518,0.000169447332818305,0.000140399455559368,3.80372920006954e-05,0.000186274574515555,0.000144225775078743,0.000193997073789286,0.000104333682573266,0.000170889663595685,0.000135273216033699,0.000139413653096625,0.000351225159714879,0.000117025584693403,0.000160756305260574,0.000218232589859226,0.000215065226088019,0.000132433929861307,0.000189304376581615,0.000140153979487689,0.000196349265996778,0.000117132713050609,0.000218777566039143,0.000173555084983353,0.000165855684813556,0.000147691093467321,0.000188883810723589,0.000110312298554845
"Fluoribacter_dumoffii",1.77052390100605e-05,1.54241585918031e-05,2.61615985050282e-05,0.000158352227512951,7.00041836601258e-05,5.07655472957421e-05,3.57917118365343e-05,2.88627050977692e-05,0.000128086341433475,0.000131993611130967,0.00015165301085967,2.0078638845724e-05,1.24290206207681e-05,6.35198363102153e-05,2.87189736741835e-05,5.96449604378078e-06,0,0.000214882234118412,0.000121954357390523,0,0.000132515326780487,0,0,1.01288844908458e-05,0,2.18632731736725e-05,0.000201372102202138,2.91028488444653e-05,9.43768031690711e-05,1.57821636213808e-05,8.6984310367376e-06,0.000136211525689098,7.52106465822319e-05,1.73874764046744e-05,0.000184142525771336,6.80569681171361e-05,8.86852814295465e-06,0.000147691093467321,1.0890787651822e-05,8.54687082065512e-05
"Vibrio_sp._0407CH8",1.18886725554508e-05,0,0,5.7900137419048e-06,0,0,0,0,0,0,0,0,6.26179018288438e-06,0,2.17180517774229e-05,5.96449604378078e-06,0,5.91205914503455e-06,6.13980346598658e-06,0,3.12707666376377e-05,6.7815410150354e-06,8.67930430632463e-06,0,0,0,6.97690660232459e-06,0,0,0,0,0,0,5.88094679615981e-06,0,3.1546904674837e-05,0,0,0,1.77590787139773e-05
"Staphylococcus_epidermidis",0.00163479312152265,0.00177793966621746,0.00163993903599834,0.0019521287928587,0.00175507520094097,0.00165268848835853,0.00181613415813759,0.00197679121464575,0.00176839464416715,0.00170551720823224,0.00168702639531392,0.00175732516804554,0.00162709119335041,0.00203222583146447,0.00180454181502386,0.00192849252764009,0.00277859110023596,0.00161224006716228,0.00170486975490419,0.00233347771836686,0.00186696932943547,0.00161074927292729,0.00212048551147788,0.00207155042539288,0.00171001994770926,0.00217322148315531,0.00161078541812804,0.0018771641928275,0.00175039827374772,0.00225679983400026,0.00168266113098156,0.00176546410423625,0.00179192588853543,0.0018097205785909,0.00179289726570646,0.00214518609546426,0.00226412018825417,0.00173251999297373,0.00160607815089994,0.00187627319715231
"Sporosarcina_saromensis",2.34398307701262e-05,0,2.61615985050282e-05,2.81823189645259e-05,1.36496168890861e-05,1.18543668965025e-05,1.22621550455589e-05,1.46594604662809e-05,1.64733375376139e-05,1.23024123922914e-05,2.79046702579947e-05,1.34908672851055e-05,1.24290206207681e-05,0,2.87189736741835e-05,1.76325928768584e-05,1.55438806247743e-05,3.42083348654079e-05,6.13980346598658e-06,0,2.11176876213471e-05,6.7815410150354e-06,0,2.97151395594451e-05,3.28567155286971e-05,1.10712247609854e-05,0,0,2.25846496691033e-05,0,0,1.10897143220591e-05,3.18107293677308e-05,1.73874764046744e-05,0,8.10023292938514e-06,0,1.29980163520607e-05,0,2.20776372745543e-05
"Phenylobacterium_zucineum",0.000687531269591618,0.00069610070601575,0.000673320309419899,0.000701248198170962,0.000626103431123685,0.000674216549220675,0.000561511687590957,0.000658398240500286,0.00065839772570672,0.00072287175920591,0.00069352376165961,0.000596903361785359,0.000572168351749772,0.000606925838777843,0.000593233997526583,0.00057346268461352,0.000440262984540668,0.000744149312022215,0.00067857859177248,0.000564431561546123,0.000740252080115611,0.000681679622517396,0.000534903129910079,0.00060880093903658,0.000695142828724196,0.000441918623101125,0.000736941404034761,0.000676955185573765,0.000736919797991886,0.000661652259346168,0.000574411582959493,0.00068948007407204,0.000670563187526447,0.000681152045876689,0.000663709372605494,0.000560371598414987,0.000502253459043559,0.000635607017173135,0.000674097115190393,0.000584214883539458
"Methanocella_arvoryzae",0.00091581999320892,0.000781548537303038,0.00076983848255715,0.000554599416418201,0.000822297623848577,0.000825003446029946,0.000445135963073295,0.000378023678165259,0.000930897759015204,0.000856343043216717,0.000873710570375098,0.000778261206950172,0.000836384952950869,0.000491495273933297,0.000893671455414499,0.000802860250973146,0.000867491695211601,0.000815393740509128,0.000766803949135995,0.000541206308279954,0.000517534748227361,0.000696972949973784,0.000412616314430589,0.000517375939633892,0.000711304217610267,0.000360807229140522,0.000784867491660297,0.000921160765592049,0.000739631569904007,0.000428233163677996,0.000692684466064583,0.000799400085799776,0.000853313228998251,0.000798159879199429,0.000856680468298182,0.000580617816948594,0.000554792133384751,0.000875081122606536,0.000862588395958717,0.000514747854809914
"uncultured_marine_bacterium_439",2.90947263511407e-05,1.54241585918031e-05,2.61615985050282e-05,0,6.88161725163973e-06,2.89986981011126e-05,1.82654607180179e-05,0,3.22842215249406e-05,6.19810221478088e-06,2.2480059717032e-05,3.29547819243156e-05,1.24290206207681e-05,0,7.36261324494007e-06,1.18411775723905e-05,0,3.42083348654079e-05,1.21879796903891e-05,0,5.38537229595693e-06,2.0017377846542e-05,8.67930430632463e-06,0,6.78408885046712e-06,0,1.38364994061402e-05,1.48038454497659e-05,0,0,8.6984310367376e-06,3.75045617139156e-05,1.62234168518901e-05,0,6.95244347892735e-06,0,0,1.93433718311336e-05,5.48339448620978e-06,8.97866729454569e-06
"Nocardia_globerula",1.18886725554508e-05,0,0,7.94317371919427e-05,6.88161725163973e-06,0,3.57917118365343e-05,0,5.56814481502015e-06,0,0,2.0078638845724e-05,0,0,1.46005804205314e-05,0,0,0,0,0,4.60307612110468e-05,0,0,0,0,5.57140922167365e-06,0,0,0,2.34836258771472e-05,0,1.10897143220591e-05,0,0,0,4.65145925648018e-05,8.86852814295465e-06,0,1.0890787651822e-05,3.88976289199536e-05
"Shewanella_piezotolerans",0.000839907412390928,0.000988292423303501,0.000797756003695486,0.000768867145893687,0.000818545939973582,0.000808013272319784,0.000854312856709205,0.000862272875223351,0.00083894031034898,0.000934280581379105,0.000929056035526955,0.000800613792578608,0.000902385103248177,0.000967318882947212,0.000853249990740109,0.000794737442953569,0.000855060555835509,0.00090358926583327,0.000815935428581539,0.000961249346618737,0.000758409064741708,0.000960869083703507,0.000738360068844572,0.00078688436768886,0.000866868075454234,0.000760651426317342,0.000916377497471371,0.000857029386242079,0.000865716491338455,0.000843995933976848,0.000891272067401258,0.000829852676151124,0.00083278438992687,0.000885227707176487,0.000944424513487292,0.000669911149340757,0.000920245557781046,0.000873566744977671,0.00092093961632573,0.000753527832448356
"Neorickettsia_sennetsu",2.90947263511407e-05,3.75771710109451e-05,8.9058882285154e-05,3.35984398045956e-05,3.33079450576456e-05,2.33656322184199e-05,0.000155139370901173,5.60082889678948e-05,4.24823230409615e-05,0.000162343438700685,7.83903233115095e-05,2.0078638845724e-05,6.94634826485338e-05,5.68974791401412e-05,0.000104847390305765,0.000164990115504905,0,9.48139312134718e-05,7.84948599577765e-05,6.87835028690937e-05,5.08315990509728e-05,3.91035008572943e-05,7.26873569570563e-05,9.21402887859792e-05,8.61129756034674e-05,0.000104031505541609,7.67488237218956e-05,3.6073570525098e-05,0.000245667192228511,1.57821636213808e-05,5.75225968882389e-05,8.99816300536806e-05,5.16865207462503e-05,4.47726592713268e-05,4.00799536214027e-05,8.18567134355662e-05,0,0,7.96422599491424e-05,8.91142384700546e-05
"Lactobacillus_leichmannii",3.46721105710776e-05,2.29350722995133e-05,4.27634319645586e-05,0.000133659583899545,3.96566679840471e-05,0.000105126064535936,0.000176344281168882,0.000186859331978699,0.000132114433371892,4.7106995395321e-05,0.00014770163395377,0.000190104558107719,3.62068008716379e-05,0.000124786916256287,1.46005804205314e-05,9.09597384770065e-05,0.000362655553641453,0.000121939634632393,4.66959259186823e-05,0.00026625400153039,0.000100139789496436,6.7815410150354e-06,0.000190225694407921,0.000227209276228645,6.78408885046712e-06,0.000112737909281343,4.01765642875873e-05,9.408697367354e-05,0.00010158303069142,0.000264835187245095,3.3795670251768e-05,0.000181071551861981,2.66825578886669e-05,8.49990142160433e-05,0.000160942250502128,0.00013311403176006,9.72237115798918e-05,0.00012411046229048,1.0890787651822e-05,0.000113737996304001
"Mycobacterium_bovis",0.000541820068150585,0.00063536035861504,0.000362083250957616,0.000621915701753968,0.000569653966263195,0.000526040406010674,0.00046258117022576,0.000848554202253121,0.000516995587803152,0.000414781486015719,0.00047387232287436,0.000630724600164385,0.000588919644326945,0.000498901723218752,0.000449059083056385,0.000458356994400538,0.00126396978911209,0.000582009215775835,0.00039940353084628,0.000684245134984141,0.000655919376867174,0.000521750508579767,0.000878077235160343,0.000970429930925428,0.000454033756070144,0.000855526502309634,0.000448312265294543,0.00062937034616488,0.000543781434739048,0.000657568553047594,0.000480612130739653,0.000605595796224207,0.000767170626048483,0.000552980570167632,0.000456386101759799,0.00102073303234142,0.000628274198845461,0.000524515851553953,0.000479774821663101,0.000613417541673824
"Neisseria_meningitidis",0.00169819300669012,0.00160507625051955,0.00157421162409074,0.00197883034280144,0.00167931837401278,0.00169337541136325,0.00190243216784832,0.00197037753484696,0.00167852058427947,0.00172167655529757,0.00170189340812142,0.00174888476277841,0.00173149412471943,0.00193778529729441,0.00161679916286761,0.00166743805041711,0.00226188623618666,0.00171994963014511,0.00164913532114412,0.00201152619903758,0.0018972685579395,0.00166264731976043,0.00189460655124929,0.00191644127275227,0.00165237739375237,0.00177637215106735,0.00177293169474734,0.00166869303835966,0.00169459793874344,0.00209844875411523,0.00176299382352202,0.00160828022646462,0.00164973960403854,0.00167088767144221,0.00171748705838569,0.00193910572464762,0.00204783359808812,0.00170870275381285,0.00166066802692638,0.00180437450023999
"Legionella_pneumophila",0.00220418940698593,0.00205573451161043,0.00204064270536739,0.00201458255286555,0.00220186542680087,0.00211916865983284,0.00193466951844212,0.0019527514117706,0.00214743923493333,0.00214772128409629,0.00215830546643635,0.00221893885426377,0.00218516072476891,0.00171502026258843,0.00207720126124762,0.00163178728189557,0.00135647348857116,0.0019346778300879,0.0021649618489315,0.00182521309938023,0.00195480673307579,0.00205738847085905,0.00165776901443825,0.00172633718468026,0.00196533182111662,0.00163022932204311,0.00203709848107212,0.00211465317779092,0.00166826667020022,0.00206044793939052,0.00226985377366601,0.00205727453764981,0.00216306162056723,0.00208457867956088,0.00222027985404643,0.00186512183105085,0.00182757596400267,0.0022484868025503,0.00211839380488302,0.00196450196154964
"Wolbachia_pipientis",0.000100975776818158,0.000150938828916397,0.000150362485990594,4.9439346475055e-05,0.000139769681165587,0.000165044047489201,1.82654607180179e-05,8.16296421426508e-05,0.000140048903909067,0.000104028585591355,0.000196207015105384,0.000211443348133839,0.000247769527274259,2.93660268126043e-05,4.23860128638107e-05,6.11667065679801e-05,1.55438806247743e-05,0.000121939634632393,0.000117349351473275,2.62679538418993e-05,7.84808008724567e-05,0.000225677185292944,7.26873569570563e-05,0.000108466963485261,0.000252792466204609,0,0.000131243133125868,8.80234201832414e-05,4.80390110361048e-05,5.31150778004473e-05,0.00027188295241459,0.000177524665375217,0.000118454795950377,0.000217836271219488,9.93702869124309e-05,6.0992154481467e-05,2.61448327366193e-05,0.000156750710079393,0.000160664442923694,4.70481486609172e-05
"Terrabacter_sp._DBF63",5.98775375777267e-06,1.54241585918031e-05,1.76155863486766e-05,0,0,0,6.17447008508161e-06,0,5.56814481502015e-06,0,0,0,0,0,8.09463640603918e-05,5.96449604378078e-06,0,5.91205914503455e-06,6.13980346598658e-06,0,0,0,0,0,6.78408885046712e-06,0,0,7.46724603686845e-06,1.37098312618305e-05,0,0,0,0,1.16759469376356e-05,0,0,0,0,0,0
"Staphylococcus_phage_phi-42",5.98775375777267e-06,7.78072137404978e-06,0,0,0,1.18543668965025e-05,0,3.58019509692824e-05,0,6.19810221478088e-06,0,0,6.26179018288438e-06,0,0,2.89692774505716e-05,0.000285695212460618,0,0,0,5.38537229595693e-06,6.7815410150354e-06,4.97351804090303e-05,1.01288844908458e-05,6.78408885046712e-06,0,0,7.46724603686845e-06,1.81729258416048e-05,9.44040363321128e-05,0,5.58438895059977e-06,5.48168840960179e-06,0,0,0,0,0,1.0890787651822e-05,3.47588563057663e-05
"Treponema_phagedenis",0.000513798393208468,0.000487912007966899,0.000928215040230083,1.71356036014819e-05,0.000518130946868558,0.000506322282201959,0.000810658881837686,0,0.000453386822142329,0.000401150677534938,0.00032138547410707,0.000307822454410482,0.000407911496348344,7.5269221717915e-06,0.000896417581064819,0.000473320906721968,7.82890050752193e-06,0.000360264171589644,0.000557910139255226,0,2.11176876213471e-05,0.000620155833790608,2.55525415534897e-05,0.000245210591164675,0.000480467172030938,0,0.000359601255210206,0.000715603998217303,0.000285221535663112,0,0.000141273868948738,0.000426699905613987,0.000510388995858287,0.000405154672001998,0.000265881929170699,1.60547388337902e-05,6.6879504543621e-05,0.000279413208104536,0.000562399658271948,3.05765553533137e-05
"Streptomyces_albaduncus",1.18886725554508e-05,7.78072137404978e-06,0,5.7900137419048e-06,0,0,6.17447008508161e-06,0,0,0,1.69794919857413e-05,6.7990997175409e-06,1.24290206207681e-05,2.22058647184187e-05,7.36261324494007e-06,1.18411775723905e-05,0,5.91205914503455e-06,0,0,1.0698860805323e-05,6.7815410150354e-06,8.67930430632463e-06,1.01288844908458e-05,0,0,1.38364994061402e-05,0,1.81729258416048e-05,0,1.7226203202406e-05,0,5.48168840960179e-06,0,1.37911980983584e-05,8.10023292938514e-06,0,0,1.0890787651822e-05,8.97866729454569e-06
"Streptomyces_clavuligerus",1.18886725554508e-05,0,8.89741327421392e-06,3.89455028927903e-05,0,2.33656322184199e-05,2.41866942641626e-05,7.38858151822615e-06,2.18145806245632e-05,1.83157268634283e-05,2.79046702579947e-05,2.0078638845724e-05,1.85045047869091e-05,2.93660268126043e-05,7.36261324494007e-06,5.96449604378078e-06,0,1.17365497590581e-05,2.98091121782489e-05,3.25979275340084e-05,2.11176876213471e-05,2.0017377846542e-05,0,1.01288844908458e-05,3.28567155286971e-05,2.71589379158708e-05,6.97690660232459e-06,2.91028488444653e-05,3.97406384179805e-05,7.95566405987985e-06,0,1.65181836551075e-05,5.48168840960179e-06,1.73874764046744e-05,3.36610548493247e-05,4.65145925648018e-05,3.45630378020263e-05,6.55132223090919e-06,1.62242575250573e-05,2.63498007287493e-05
"Cryptobacterium_curtum",0.00179039302927041,0.00164172030856411,0.00160082247722833,0.00197280136894654,0.00171700139059002,0.00172646129007481,0.00186332770936296,0.00191810968833901,0.00173632115270376,0.00158692503529186,0.0016008029841026,0.00183405434828787,0.00161104378164904,0.00187078002965226,0.00161730651863196,0.00159130098650002,0.00135525073118172,0.00154170769345857,0.00163602404991034,0.0017771889109865,0.00186038968288373,0.00167355891335168,0.00173782086394392,0.00171193545012109,0.00157376517835457,0.00166473318108446,0.00164922450331334,0.00173404553498462,0.00170692540565189,0.00184892152959568,0.00168485232462626,0.00191979349978348,0.00168408803244115,0.00162455426364132,0.00175298498936079,0.00183652980111811,0.00236188062285721,0.00162462199836508,0.00166757111897841,0.00169538725549955
"Pectobacterium_wasabiae",0.000470633840543823,0.000419081966274471,0.000333929634867133,0.000506935609754637,0.000398281114731094,0.000396425490065266,0.000403108393027957,0.000384485280529502,0.000429671710925045,0.000469042922397089,0.000424107194997479,0.000377949321240501,0.000396122268024113,0.000627515030847191,0.000474279652597774,0.00040326196458406,0.000643392901851541,0.000387868647434996,0.000417468336382212,0.00064204100718422,0.000391734783808146,0.000384074389842259,0.000301713513177336,0.000273672048760799,0.000373939423787187,0.000451788925098811,0.000401132049837389,0.000469840671406648,0.000364788525650152,0.000325664914421823,0.000459763832743438,0.000407458412520722,0.000445780860066086,0.000389937308803239,0.000507301608364457,0.000272123760662318,0.000652952317590006,0.000415597747496042,0.000420615258878003,0.000343161206605161
"Methanocorpusculum_labreanum",0.00114989262098215,0.000890656488349394,0.000754388244855628,0.000860591430319803,0.00106878692200615,0.000930616829987853,0.000566584483323341,0.000778442412319235,0.00107567944156279,0.000910155073590724,0.000988452512840347,0.00100480667999937,0.000941956738540931,0.00103101669414609,0.000784401652802172,0.0010724699609083,0.00160340058740852,0.000655954990530938,0.00093837165454042,0.00120780552085006,0.000991616707231622,0.000820298717442499,0.000833379781511467,0.001343336813686,0.000582075104460041,0.00112541886239991,0.000769153449337399,0.000978237367085535,0.000988257691130277,0.00117387742099433,0.000923930844249702,0.0009482984764457,0.000991032614071729,0.00083444461398548,0.000928743736004471,0.00128544851762119,0.00140527282764928,0.00095130075884373,0.00108144079866361,0.00106796921917434
"Desulfovibrio_desulfuricans",0.00206252808731058,0.00241967508000307,0.00274779617999167,0.00157609791268581,0.0021843346830045,0.00238563314615528,0.00165703627039318,0.00130337350288746,0.00227185423312173,0.00174455644356783,0.00211440306168804,0.00255784824154504,0.00195089757212706,0.00132843430306319,0.00249409992635984,0.00146935784042968,0.00111847603864641,0.00194683772275154,0.00226799256926797,0.00139254594717849,0.00146460593478512,0.00224643564776004,0.00118357132584319,0.00143881034747015,0.00237440124441136,0.00162041963599179,0.00194351381273736,0.0021539053280177,0.00146879318781266,0.0011877290634463,0.00228932520764927,0.00257551469233543,0.00207998710922752,0.00194443003556866,0.00226900840887251,0.00131773477368026,0.00148544780727192,0.00240441095151924,0.00203624154264949,0.00139986694443378
"Enterobacteria_phage_RB43",1.77052390100605e-05,7.78072137404978e-06,0,0,1.36496168890861e-05,2.89986981011126e-05,2.41866942641626e-05,0,1.64733375376139e-05,4.15107878891642e-05,1.69794919857413e-05,1.34908672851055e-05,3.03908767113175e-05,0,1.46005804205314e-05,5.96449604378078e-06,0,2.31329402145634e-05,1.21879796903891e-05,0,1.0698860805323e-05,2.0017377846542e-05,2.55525415534897e-05,0,0,0,1.38364994061402e-05,7.46724603686845e-06,2.25846496691033e-05,0,4.9756642751535e-05,2.18719133066001e-05,4.18728104596964e-05,2.30179057017046e-05,1.37911980983584e-05,8.10023292938514e-06,8.86852814295465e-06,0,1.62242575250573e-05,8.97866729454569e-06
"Streptococcus_iniae",0.000386635778654301,0.000573138644744427,0.000406455754853518,0.000319055355730527,0.000447709579977559,0.000446441291129579,0.000383035153619176,0.000284458263001404,0.000390142373218947,0.000408023651587544,0.000341290497488878,0.000407785857804135,0.000478197593798705,0.000331119227095117,0.00029794074041167,0.000552945118447473,0.000294819165784636,0.000437866792578405,0.000339808743276732,0.000280823641648775,0.000409569370116906,0.000529349204035862,0.000446432564023847,0.000529894170143884,0.000458558658227364,0.000287250060211853,0.000359601255210206,0.000341481965193887,0.000618257059434455,0.000250738005148054,0.000550320253343012,0.000340929312453782,0.000447575616073261,0.000534948309353125,0.000367544323453747,0.000430157303560864,0.000196918756950244,0.00033778744771926,0.000466640286500801,0.000499528400618502
