"","inds","deps","slopes","intersects","sps","ips"
"66","Agromyces","Ruegeria",-0.486429494700802,0.0714165811472117,0.0190122342711827,0.242436304138709
"67","T7-like_viruses","Ruegeria",-0.566511462370373,0.0484948258961933,0.0280160122692,0.518801191498912
"68","Alkalilactibacillus","Akkermansia",0.235038579657475,-0.222265565371285,0.0380390548595427,0.0232412957641308
"69","Methylomicrobium","Akkermansia",-0.427958095703114,-0.0769061347390962,0.0267316978391559,0.175639289530841
"70","Fusibacter","Akkermansia",0.680966778579087,-0.170690187080858,0.0216044706806634,0.0898323104817644
"71","Bergeriella","Akkermansia",0.63467926435684,-0.12440267285861,0.0408554166331774,0.200934650986965
"72","Desulfotignum","Akkermansia",0.572839683728874,-0.0625630922306434,0.0327736720029842,0.360394438878089
"73","Sphingobacterium","Bordetella",-0.25231156092588,-0.0800048358435398,0.00570534020670257,0.010387592730386
"74","Caldanaerobius","Bordetella",-0.726633513733026,0.111843128703515,0.00861490704489217,0.124222455819208
"75","Methylomicrobium","Bordetella",-0.552344903475179,-0.0624454815543326,0.0408014832256365,0.423963700243065
"76","Aeromicrobium","Bordetella",-0.622894063835959,0.00810367880644769,0.033391721717231,0.920803789981032
"77","Methylophaga","Bordetella",-0.53425436925577,-0.0805360157737413,0.0480062162610936,0.315161316913158
"78","Virgibacillus","Haliangium",1.02651530646542,-0.33882159199602,0.0160790796190868,0.0357890253278721
"79","P22-like_viruses","Flavobacterium",-1.7840633742914,0.62247657823603,0.020465937497663,0.0407249853182198
"80","Soehngenia","Flavobacterium",-1.35821370546324,0.46174295348062,0.0463269402622714,0.0880516584713937
"81","Azospira","Aggregatibacter",-0.610286764995623,-0.0485220496777766,0.0354432096839967,0.573778876652715
"82","Soehngenia","Aggregatibacter",-0.694003741161774,0.035194926488375,0.0395551832569094,0.718192514639503
"83","Kluyvera","Klebsiella",0.27070459540725,-0.10935208773394,0.0109853920446074,0.0156992368922985
"84","Cohnella","Klebsiella",-0.520385438451528,0.105250036488749,0.0290388304816761,0.153691262282934
"85","Aeromicrobium","Chromohalobacter",-0.66738750545214,0.18270095503825,0.0120810911474171,0.0281115550116375
"86","Candidatus_Cardinium","Chromohalobacter",-0.652813869126465,0.281185564730995,0.0145738503938647,0.0195321300019589
"87","Morganella","Cenarchaeum",0.135839302746058,-0.0204156885217946,0.0313559776505995,0.27962136195711
"88","Tsukamurella","Cenarchaeum",0.120734792496369,-0.00531117827210623,0.029872913218867,0.740650224825666
"89","Methylophilus","Mesorhizobium",-0.30135223231422,-0.0928265948619501,0.0132646407328049,0.0338568055732788
"90","Azospira","Mesorhizobium",-0.67306832173335,-0.07636083646565,0.000280220084479121,0.0424550755726073
"91","Faecalibacterium","Mesorhizobium",-0.301701056263415,-0.0992547486942251,0.0381396874848529,0.0667675787573259
"92","Soehngenia","Mesorhizobium",-0.688338750234888,-0.0610904079641126,0.00498536165257428,0.235283829358379
"93","Agromyces","Mesorhizobium",-0.307881454943108,-0.0862973722330617,0.0371956750043201,0.0909225145055335
"94","Morganella","Pedobacter",-0.835612169838224,-0.0350606084416557,0.0360830002825241,0.760423615828877
"95","Terrabacter","Pedobacter",-0.810012297031746,-0.0700376549386947,0.00928646834617229,0.0618176909343374
"96","Candidatus_Cardinium","Pedobacter",-0.632312981609105,-0.238359796670775,0.0436566421705315,0.0667230693957955
"97","P22-like_viruses","Chlorobium",-0.983970563888596,0.280191925978666,0.00121419607257305,0.00372939657028419
"98","Terrabacter","Aneurinibacillus",0.519305990592175,-0.132535167146605,0.0131585185356543,0.0297498054127337
"99","Moritella","Aneurinibacillus",0.632252527395281,0.0943415016354401,0.0349111720466867,0.260180591511537
"100","P22-like_viruses","Candidatus_Azobacteroides",-1.9758734924422,0.524775225717766,0.0141149564456038,0.0474936986338993
"101","Terrabacter","Nitratiruptor",-0.475765883281103,-0.30373261447771,0.00033642350223408,0.000304247890041697
"102","Soehngenia","Nitratiruptor",-0.832263624267928,0.0527651265091145,0.0457406917043036,0.671816314991593
"103","Cystobacter","Microscilla",0.103308176831154,0.0744077325142271,0.0438902653129392,0.0352022240053231
"104","Terrabacter","Microscilla",-0.144513038379943,0.0748488548038516,0.034756941599823,0.0387345238685048
"105","Tsukamurella","Microscilla",0.395288320978335,-0.0126468104333648,0.022496370957732,0.793752069695243
"106","Cohnella","Microscilla",0.39967364483699,-0.01703213429202,0.0184779810204346,0.71257564951022
"107","Azospira","Granulibacter",-1.8383996855684,-0.107774387065534,0.00446443535029376,0.481306685790072
"108","Brenneria","Granulibacter",0.323640860580515,-0.110513350281325,0.0170941919620937,0.0288896768267254
"109","Soehngenia","Granulibacter",-2.01296474790411,0.0667906752701799,0.00498136330910489,0.618375473505212
"110","Thermobispora","Granulibacter",-0.908385538838005,-0.247345733085845,0.0497761690075082,0.137232816267514
"111","Desulfotignum","Sulfurospirillum",-0.300954722663803,0.0534443348771034,0.029089240483579,0.178600709363649
"112","Bosea","Turicibacter",-0.211998114425625,0.181275091409205,0.00615912361375388,0.00415871856533844
"113","Azospira","Lysinibacillus",0.999894936985735,0.0641376756618151,0.047202867024257,0.675378070816255
"114","Soehngenia","Lysinibacillus",1.14693564148314,-0.0829030288355875,0.0151447743347352,0.475777581648677
"115","Bergeriella","Escherichia",-0.435043267146115,-0.0271544499769967,0.00529170391507136,0.229526315590689
"116","Brenneria","Escherichia",-0.448023127028682,-0.0141745900944297,0.0389988435790785,0.535797569071777
"117","Cohnella","Escherichia",-1.00613148284974,0.100416804812926,0.0249048836010704,0.433688177035347
"118","Azospira","Lactococcus",1.18307905021226,-0.162680641734142,0.0204168110758578,0.277797266685119
"119","T7-like_viruses","Lactococcus",1.22954878137305,-0.287044911651671,0.0313890107902058,0.126686634153541
"120","Peptococcus","Albidiferax",0.186226283300233,-0.213420739709763,0.00276118181483632,0.000527353374276052
"121","Brevundimonas","Albidiferax",0.281859648306144,-0.119348545465034,0.0203136582356513,0.00676463244410378
"122","Cystobacter","Salinispora",-0.258029631515855,-0.073937189876665,0.0100178656010145,0.0201795545979879
"123","Heliophilum","Salinispora",0.719288957241605,-0.0752113049399052,0.0326523388635752,0.454517244597346
"124","Thermobispora","Salinispora",0.695318034550276,-0.0512403822485761,0.0476362384421442,0.637059802827219
"125","Tsukamurella","Nocardioides",0.254082886397166,0.154575569134015,0.0345171424143079,0.00564061479714294
"126","Cohnella","Nocardioides",0.32322691134476,0.08543154418642,0.0414767393660588,0.101469376248369
"127","Bosea","Aromatoleum",0.352904133735215,-0.117129192384295,0.0266911023110989,0.0463748919523252
"128","Virgibacillus","Aromatoleum",0.347653851022773,-0.0546434006077334,0.0403074454862498,0.268315815358788
"129","Ranavirus","Aromatoleum",0.17168891229807,-0.0024950349349902,0.0416126121389071,0.766296843827586
"130","Brenneria","Aromatoleum",-0.144253564844675,0.080196167182845,0.0203395566765835,0.0211223482390956
"131","Desulfotignum","Thermoplasma",-0.12870401533157,-0.000725674117013677,0.0360671506929207,0.959192013786266
"132","Heliophilum","Thermoplasma",-0.194074091229244,0.0432465244339035,0.0323908548266085,0.143966271499439
"133","Brevundimonas","Thermoplasma",-0.167992589823495,0.0385629003749106,0.0368414590918118,0.119691623042552
"134","Brenneria","Gordonia",0.13299334450306,-0.0891415653067499,0.0180795671600574,0.0155742513488835
"135","Faecalibacterium","Gordonia",-0.49553192654567,0.23105973289981,0.0324672805463354,0.0401820560468867
"136","Raoultella","Gordonia",-0.342656573322623,0.0986406503632033,0.04228889482797,0.0939736826140258
"137","P22-like_viruses","Gramella",-1.8917621753309,0.663820137502029,0.00675545617152746,0.0135747322657654
"138","Terrabacter","Sphingomonas",-0.414904142459905,0.052358030575795,0.0119490712232135,0.0545411907367817
"139","Azospira","Sphingomonas",-0.342654369445933,-0.0198917424381766,0.0369160683419788,0.68250911261391
"140","Oscillatoria","Sphingomonas",-0.67122974675809,0.0937092375514499,0.0283014007473424,0.314566746865542
"141","Heliophilum","Sphingomonas",-0.650132220542689,0.0726117113360483,0.00855377023179056,0.270408006422335
"142","Thermobispora","Sphingomonas",-0.693850942704522,0.116330433497882,0.025133429241429,0.225121584028585
"143","Curtobacterium","Sphingomonas",-0.212015690465501,0.0245469703458114,0.014249870914052,0.306336336863936
"144","P22-like_viruses","Rhodococcus",-0.486852676664849,0.26749191778273,0.0129616558165709,0.010770154734984
"145","Fusibacter","Rhodococcus",0.549841653040872,-0.466821591553403,0.00233453040290694,0.000350599243170823
"146","Faecalibacterium","Rhodococcus",-0.329671124341966,-0.204964972128855,0.0480583849043525,0.0446399065012361
"147","Morganella","Candidatus_Parvarchaeum",0.0457011457452389,0.00473030821399712,0.0319034121976812,0.446465907504517
"148","Faecalibacterium","Arthrospira",0.646442270407455,-0.569109598490675,0.0224231583119591,0.0147086344281264
"149","Soehngenia","Arthrospira",-0.924387706980335,0.173185705859555,0.0287118639343985,0.195517408908719
"150","Cylindrospermopsis","Arthrospira",-0.729822103776313,-0.0298461137001574,0.0498192401546613,0.779920264744348
"151","Oscillatoria","Brachybacterium",-0.357087134691236,0.082482344261266,0.0190540926211937,0.097789823656901
"152","Thermobispora","Brachybacterium",-0.489533457170238,0.214928666740268,0.00917997646694051,0.00710669989378658
"153","Caldanaerobius","Leuconostoc",-4.82385008773047,0.50859430661545,0.0365475439238529,0.457456904713414
"154","Methylomicrobium","Leuconostoc",-4.41965728654069,0.104401505425666,0.0130977114663994,0.821719431212047
"155","Azospira","Leuconostoc",2.50390289231954,-0.236846607276798,0.00729568776598816,0.325052868928932
"156","Aeromicrobium","Leuconostoc",-5.12224645693509,0.806990675820073,0.00926454250215619,0.136674280956298
"157","Methylophaga","Leuconostoc",-4.86650945254815,0.551253671433132,0.0102479958826067,0.275411308836484
"158","Soehngenia","Leuconostoc",2.40509249933775,-0.138036214295013,0.0411333812635763,0.688467910155317
"159","T7-like_viruses","Leuconostoc",2.34029099462131,-0.3442225227574,0.0107391385838777,0.183908557758446
"160","Raoultella","Leuconostoc",-4.48259942951426,0.167343648399237,0.00870489511406425,0.697219306944372
"161","Alkalilactibacillus","Azorhizobium",0.549005234343504,-0.815604210352445,0.0338500981559721,0.0131657002441184
"162","P22-like_viruses","Bacteroides",-2.09159957541593,0.630440397504433,0.00684149308381519,0.01849500624284
"163","Moritella","Thermosipho",0.367456952587744,0.0360433023090464,0.0227093107261696,0.329086404962022
"164","Soehngenia","Thermosipho",1.00269582665546,-0.31827339513503,0.0441559351153151,0.0980049912773018
"165","Virgibacillus","Haloterrigena",-0.32747036541551,-0.0498356345219563,0.011846684812399,0.109262325556674
"166","Terrabacter","Desulfobacterium",0.661486675982311,-0.22452139476945,0.0366070275169611,0.0621389566753983
"167","Heliophilum","Methylacidiphilum",-0.24940647282107,0.111774468757383,0.0350101356491311,0.019197197599387
"168","Sphingobacterium","Coprothermobacter",0.504380363314825,-0.460959060929235,0.022666042239219,0.0143225768258187
"169","Soehngenia","Coprothermobacter",1.02224567263668,-0.33173330502159,0.04335177620144,0.0919469046151805
"170","Kluyvera","Streptococcus",1.03730644697584,-0.083714997945,0.0451310663958142,0.299230520621598
"171","Azospira","Streptococcus",1.28146687241461,-0.0759458004967917,0.0262529027291413,0.645395939183225
"172","Soehngenia","Streptococcus",1.37957261823313,-0.174051546315308,0.0436707397293757,0.412878594345425
"173","T7-like_viruses","Streptococcus",1.2199950643786,-0.26640361534776,0.0114575793377626,0.0742063386605782
"174","P22-like_viruses","Dictyoglomus",0.748170451971373,-0.334787297611843,0.0224264479113658,0.0277701235567126
"175","Brenneria","Dictyoglomus",-0.118454253597,0.0779557610935099,0.0140678713229242,0.012342026890306
"176","Cohnella","Dictyoglomus",0.497841316131827,-0.0844581617722971,0.0401303269929332,0.257064436444311
"177","Sphingobacterium","Lactobacillus",1.5505679788901,-1.506023539352,0.0326567734347056,0.0194230792493345
"178","Virgibacillus","Lactobacillus",0.980087570299233,0.612724665383067,0.0387475609314586,0.0253090998900719
"179","Entomoplasma","Lactobacillus",-2.0719136810504,0.7129177732555,0.00310248012382451,0.00651742823822579
"180","Sporanaerobacter","Lactobacillus",-1.2161831953535,0.478596755091,0.0135438668646373,0.011576666198852
"181","T7-like_viruses","Lactobacillus",2.20978287617805,-0.61697064049575,0.0189348124270494,0.0529907255724114
"182","Ranavirus","Arsenophonus",-0.45820905726796,-0.30324128632266,0.00584324585692153,0.00509767079540977
"183","Terrabacter","Arsenophonus",-0.38593560440165,0.20651014649746,0.0254615867679871,0.0274701027640049
"184","Azospira","Oligotropha",-0.64616665479544,0.0463378765082301,0.0319579701182809,0.600058889536852
"185","Azospira","Histophilus",1.07862905287849,-0.21146498485615,0.00968924230794447,0.0888374649273696
"186","Soehngenia","Histophilus",1.09117149675648,-0.22400742873414,0.0333971915427085,0.184710040238948
"187","Tsukamurella","Rhizobium",0.401950384294192,-0.156785785521172,0.0217776616028349,0.0194074753286104
"188","Candidatus_Cardinium","Rhizobium",0.332508493644395,-0.0873438948713755,0.0252983397578748,0.0554917475921436
"189","Bosea","Coxiella",-0.734003756189784,-0.229797774348826,0.0191376785682461,0.0352669062982224
"190","P22-like_viruses","Coxiella",-1.29064992270942,0.500248209353446,0.0283583541968929,0.0459109301693458
"191","Methylophilus","Hahella",-0.23195625730321,-0.06531526654928,0.0408452944038492,0.1141266294904
"192","Aphanothece","Hahella",0.22752036959564,-0.17939520676535,0.00793481842824607,0.00581026909746653
"193","Azospira","Hahella",-0.638956421176032,-0.00596485463789831,0.00115761168219556,0.875921403573664
"194","Soehngenia","Hahella",-0.680485341873703,0.0355640660597726,0.00453742315517515,0.434053174006567
"195","Planococcus","Myxococcus",0.70874853909665,-0.26071545799462,0.0257330528070201,0.0460539719020207
"196","Fusibacter","Myxococcus",0.635415353639768,-0.187382272537737,0.0444436427810688,0.115031068608353
"197","Mechercharimyces","Myxococcus",0.553928903456847,-0.105895822354816,0.0245482399310378,0.145683974514352
"198","Brevundimonas","Myxococcus",0.408548907626948,0.0394841734750825,0.0234372752309054,0.430311036854386
"199","Bosea","Spirosoma",-0.76374395795839,-0.26584921695255,0.0369813604520176,0.0612184039557714
"200","Soehngenia","Spirosoma",-1.78855670021063,0.0974464543193278,0.0471872709398219,0.717944158361902
"201","Soehngenia","Conexibacter",0.713250858652203,-0.132766276747483,0.0433680439389564,0.255137349899737
"202","Alkalilactibacillus","Acidaminococcus",-0.48718889759929,0.22911153309158,0.00641625187977695,0.00787705268036585
