"","inds","deps","slopes","intersects","sps","ips"
"640","Azospira","Sphaerobacter",0.609291151030807,-0.0506836641308167,0.0372497825287535,0.562458996897517
"641","Soehngenia","Sphaerobacter",0.672172558695925,-0.113565071795935,0.0454071984597638,0.299829857633672
"642","Cobetia","Sphaerobacter",0.552137008303626,0.00647047859636363,0.0111992298875856,0.902263221466821
"643","Cylindrospermopsis","Sphaerobacter",0.360225450201467,-0.0577784652941475,0.0451686366957643,0.279873314714474
"644","Thiomonas","Mesoplasma",0.241379700891344,0.00318047880857462,0.0367586528885361,0.917085875396542
"645","Ranavirus","Mesoplasma",0.0953208106807876,-0.0612260545795115,0.031195225658335,0.028044370545203
"646","Melittangium","Mesoplasma",0.304260447722161,-0.0597002680222434,0.0413140417266694,0.142747954852352
"647","Oscillatoria","Mesoplasma",0.278964968281232,-0.0344047885813136,0.0166178102686878,0.29718806201708
"648","Brochothrix","Mesoplasma",0.270304626741642,-0.0257444470417243,0.00745851618538076,0.315581441106802
"649","Thermobispora","Mesoplasma",0.25479072957577,-0.0102305498758518,0.030506356040444,0.763169690759162
"650","Ectothiorhodospira","Mesoplasma",0.267873601891481,-0.0233134221915632,0.02578277980603,0.436064255993608
"651","Lysobacter","Mesoplasma",0.253189662378951,-0.0086294826790329,0.0277401104968452,0.761255296921298
"652","Fusibacter","Laribacter",2.86627618171566,-1.1270738903806,0.0458657072328566,0.0625944777580114
"653","Soehngenia","Laribacter",-3.28615586908747,1.68247426089586,0.0492778245713741,0.0351190928669079
"654","Terrimonas","Renibacterium",0.549719236047935,-0.0804478587397338,0.027018385914186,0.22321836126446
"655","Microchaete","Candidatus_Pelagibacter",0.973763370113952,-0.431581178395142,0.0349755197411626,0.00100316019204207
"656","Ranavirus","Pelobacter",0.135070788963275,0.0792460369420149,0.0474028700745077,0.0466501716057669
"657","Microchaete","Pelobacter",-0.563283562644907,0.0472235901483967,0.0193423873931714,0.390655905349513
"658","P22-like_viruses","Porphyromonas",-2.27376035799966,0.810013160118693,0.0138784511524673,0.0268017459323114
"659","Entomoplasma","Denitrovibrio",0.577467238732659,0.3698561754128,0.0321778129518709,0.0199837946506579
"660","Candidatus_Cardinium","Denitrovibrio",2.26152603827335,-0.60800135828027,0.0103799358162113,0.0222839485726126
"661","Cohnella","Denitrovibrio",1.67164009932556,-0.018115419332483,0.0345354317750252,0.936213210558357
"662","Parachlamydia","Atopobium",0.603317479166225,0.276343451300185,0.0379753479330617,0.035734374728053
"663","Tatumella","Atopobium",0.59363585163369,0.28602507883272,0.0418034261945012,0.00428430414665828
"664","Bosea","Atopobium",0.40278489547015,0.1474889822738,0.0311197861798187,0.0490090812450551
"665","P22-like_viruses","Atopobium",-0.363134079811136,0.388413265186617,0.0234899801093098,0.00527758843720542
"666","Isoptericola","Atopobium",0.652855524265801,0.226805406200609,0.0408564497738867,0.0225274450333892
"667","Caldanaerobius","Atopobium",-0.267561828615787,0.538231808677347,0.0373416266584189,0.00052177958098947
"668","Aminobacter","Atopobium",0.478248937103795,0.401411993362615,0.00293696195420601,0.000458440617283873
"669","Terrimonas","Atopobium",0.519305656894844,0.360355273571566,0.0341258024291193,0.0181607659022097
"670","Candidatus_Nitrosocaldus","Atopobium",0.555319743003521,0.324341187462889,0.0472398491762028,0.00252454602170414
"671","Sphingobium","Atopobium",0.50691111203652,0.37274981842989,0.047467454580983,0.00207664027455629
"672","Thalassospira","Atopobium",0.585309103223047,0.294351827243363,0.0123073106284198,0.00238769991211285
"673","Megasphaera","Atopobium",0.623449299580043,0.256211630886367,0.0487188487718066,0.00959261666872307
"674","Microchaete","Marinobacter",-0.441594081357097,0.108180418169997,0.0199647400316747,0.0221230841897729
"675","Sedimentibacter","Gardnerella",1.43558070326888,0.121909320071814,0.00112622120019715,0.218568120204825
"676","Azospira","Gardnerella",1.51885595047239,-0.0609908833563201,0.0468387371146328,0.791532250749616
"677","Heliophilum","Gardnerella",1.23336436416339,0.324125659177296,0.0152997956056178,0.0535983389277927
"678","Thermobispora","Gardnerella",1.37736603647708,0.180123986863606,0.0170110685105845,0.275860464251703
"679","Ectothiorhodospira","Gardnerella",1.39414742316606,0.16334260017463,0.0225620865077377,0.286688894054442
"680","Cobetia","Gardnerella",1.3265279948003,0.13133707231577,0.0053016388119131,0.251815842315786
"681","Lysobacter","Gardnerella",1.58386729680686,-0.0263772734661651,0.00437153152179218,0.834045769388694
"682","PB1likevirus","Chlamydophila",-0.278478784918869,0.0909480137275856,0.0119688929749467,0.0102177856635244
"683","Prosthecobacter","Flexibacter",0.0280614903144178,-0.00607647043331525,0.0405091392995602,0.133181812327925
"684","Aphanothece","Flexibacter",-0.0129294864424312,-0.00012948323042609,0.0110415349312001,0.499999999999988
"685","Microchaete","Tenacibaculum",0.1759071063843,-0.0538442897310589,0.00270807210399664,0.000549701474578504
"686","Fusibacter","Tenacibaculum",0.11299694203086,-0.108049854651815,0.00329836848046665,0.000350178226420906
"687","Faecalibacterium","Tenacibaculum",-0.0712575322941998,-0.0341255597672632,0.0232835928717105,0.0280641966757993
"688","Gallibacterium","Nautilia",-1.84790681574727,-0.630855233634049,0.0232332844893368,0.0165162181215037
"689","Sedimentibacter","Nautilia",-1.21344812260512,-0.470214490939639,0.0407250262577312,0.0133886338355363
"690","Azospira","Nautilia",-1.96542402104244,-0.513338028338876,0.00980260390448251,0.0379804099819916
"691","Desulfotignum","Nautilia",1.00435956372142,-1.00297854439851,0.0201723833682442,0.00517380153534426
"692","Soehngenia","Nautilia",-2.11281873067777,-0.365943318703552,0.0210940581907755,0.183165230318453
"693","Malonomonas","Nautilia",-1.30618067667235,-0.275246939625605,0.0442337718978721,0.209096341573744
"694","Agromyces","Nautilia",-1.41766445300287,-0.163763163295091,0.00450065819310271,0.195022468647958
"695","Cobetia","Nautilia",-1.87932019415064,-0.599441855230678,0.010437251409207,0.00598072698530594
"696","Terrabacter","Methylophilus",-0.0414640302838763,-0.0101024087433346,0.0299836424489942,0.0708101393293491
"697","Azospira","Methylophilus",-0.0555521151218571,0.0039856760946462,0.00391175401795185,0.38121989562237
"698","Desulfotignum","Methylophilus",-0.0249004273481876,0.0151146622173879,0.0274001914094634,0.0188383203826395
"699","Soehngenia","Methylophilus",-0.0539460672018473,0.00237962817463641,0.0235467088304952,0.701856252968529
